playlist_id,track_ids
10715,12656   110 11179  3575 18471 14800 16841 14970  5461 18237
10716,  149 12919  5675 15783 17138  1886 19396 19060  1329  9205
10719, 1830 20371  4526  6925  3535 15624 19091 19352  7436  4087
10720,15312  9670  7323     6  9060 11654 12295 14679  3413  9961
10722, 4301  3001 12910 14360 13129 13154 15750  7224  2980 14662
10734, 5100  1641  7545  1714 12599 16866  3375  4026 18421  1587
10741,15327  6465 14683  3503  9086 19205 13987 18057  3919 16391
10763,14395 13980 15578 13237 17239  3885 13139 14758 12563 11896
10777,18254 14213  9441 13592  4710   456  7931  1374 12708  2778
10794,10848 14826 20172  7506 12510  8145  4910  5141  8491  5606
10796, 8956 14591 15578 13237 15209   360 18381  3885 17239 18728
10812, 1944 18830  4347   371  8356  7256  8725  6343 17200  8138
10820,13139 10250  2674  3885  9705  1746   541   360 11107  2780
10823,10848 14826 20172  8145  4910 11943  8491  7506 16866   868
10825,  541 10250 13139  3885  9705  1746   573 17239 10496 11373
10830, 2272 18266 20263 11638  7485 13216 10474  6823 14758 18096
10849, 4301  3698  2980  1290  9984 16673 12910  4954 14662 15750
10878, 4672   663  8890  9246  8047 15716 17663  9834  6672  6821
10881,13592  5443 18615  9441 14375  3410 18254  1473  6985 13734
10883,19969  9246 10834  6672   663  4253 15988  8047  5149  2551
10887,14826 10848 11943  5606  7506   868  4202 16866  1422  2336
10894, 6892 18617  4106 19055 11896 14758 19662 19385  8160 17774
10898, 8956 13980 13237  6253 17239 15578 14591 18381   360 14395
10933,14758 18266 17774 12436 20263 11638  2272 18096 18617  2873
10940, 7989  4301 16083  3698 15775  6823 11157 14360 15750  4954
10947, 9003  8709  8466  6408  7544 12623  7517  1060  9257  1710
10948,12674  5746 15931 14903 12906  4839 16583  3410  6408 14453
10958,14213 19556   520 15360  6237  3944  9441  6577 16930 11599
10963,19858  9441 13043  4710 10930 13592 10618 15092  5443  4642
10969, 7544  4743  8709  2508  8466  1060  8045 16521 16708 14430
10972,15312  3919 18026  9060     6 16861  2186 19205  7323  3413
10981, 8956  2674 15578  3885 10250 14395   360 10264 18381 14591
10982, 7009  9291  1719  9826  2780  5606 11070 12639 15669 13006
10986, 3698  2980  4301  6823 16083  7989 15750  4954 11157  4944
10989, 6971  7889 11740  1023 10089 20532  5020  5892 18231  2134
10995,12393  8749 14765 19243 13542 12311 14714 17154 15498 13424
10998, 5924  8749 20242 12393 20497  1063 12311  9963  6577  9412
11025, 2006 19305  6682  4144  1806 15666  5761  9701  2144 12802
11034, 4058  3551 12721 15090 18421  7153  5359  7163   956 15053
11036, 8956 15578  6253 17239 14591   360 12563 14758 11366 18381
11054, 4743  2508  8138  8045 12075 14907 16521  9003 12931  1898
11056,16521 12075  8045 12623    56 14907  4800 18361 19340  8709
11057,10269 16866 10591 20169   797 12639  1111 19602  1714  8345
11058, 5100 10269 16866  5881  4026  1641 10706 12599  8749 19398
11079,17383 17748 12804  1246 12472 18376  1640  1777 10446 15503
11087,13980 15578 14395 14758 13237 17239  6253  6892 14591 16471
11091, 1180 13435  1849 17530  6220  4467   877 20135 15646  6433
11103, 3001  4954  4301 16673  4369 10346 15775  2980 14907  3698
11105, 5924 12393  8749  2765 15360   913  2204   956 16451  7811
11110,11070  5100 12639 16820 16866  2117 18074  1641  3551 10706
11131,19008 12721  3375  5534 13670  1713 10596  3996  3860  6600
11142, 4743  9003  6776  2508 14033 12075  8045 16521  7544    56
11148, 2674 17239  9705  8956  6253 15578 13237 18381   541 13980
11152,15410 18876 10591 13731 12622  6918  8452   316  9278   222
11159,14904  9804  5023 10691  4839 14659  6971  9211 19770  8112
11160, 8956 17239 13980 15578  2674 12563 18266 13237 17597  6253
11188, 5100 12639 11070  7009  9826  9974  9291  1719  2780 10629
11194,10434 14134  9670 15312  9157 11654 12173 12851  7323  9060
11195,14597  5668  8358 11313 17154 15640  5924 14714  9163 14668
11214,14765 12393 19243  8749 16973  3648 12311  2765 13272 20443
11215, 4743  9231 16708  6776  7645  4800  8045  4199  2508  9003
11216,20172  8491  2497  4401  2919   411 16502  3976 15187  5572
11225,10848  1111  2997   648  8145 20172  5141  8866 10711  8539
11234,13980 14591 18381  8956 17096 13237  3885 14395 15578 18728
11244, 5606  4910 11943 10848  7506 10711 10269  8145 15781 20172
11245, 6577 18150   520 20488 15967  8950  6492 15509 15865  7311
11248,14714 19243 11363 16436 15650  8749 10419 10100  4189 12311
11254, 3431 13002 15767    80 13863  8573 10716  8018 13006 19370
11262, 5924 12393 15360 19733  8749  1063 16451   362  5881 19590
11278, 2740 11366 13980 14591 17096  8956  7059 16471  6892  3347
11279,11702 18464   913  8498 10081  2887 14558 17353  5893  1039
11280,19462 16521  4743 18404  9003  2508  1060  9231  3860 16708
11292, 4954  3001 15750 16433 16083  6823  3698  6971  1290  9778
11294,18615 14213 10618 14375  9441 13592 13043  4642  1012  1374
11311,16866  5606  1641  8539 10706 15781  4026  4058  5359 14826
11312, 8956 15578 13237  6253 14395 14591   360 17239 18728 15209
11355, 2674  9705  8956  3885 17239 15578 16820 13139  1746 11107
11363, 2674  9705 20134 17239 10250  2997  8956  2780  2437 11070
11370,15578 13237  6253 17239 10264  2674  1746 15209 11366  2740
11381,12173 11654 15312  7323  9670  9060 18289     6 17764 15633
11383,18096 10848  2272 18266 12436  2497 14758 19662 15474  4060
11385,17203 17034  5846  7394  3403  5031  9941 14994  3811 12639
11386,10848 20172  2497  8491   411  8145 16502 17584 20134  2272
11387, 9291  5606  2780 12599  9974  9826 20169 16601 18074 15781
11396,10019  1329 12919  7133 15783 17010 19060 19396 20262  1886
11401,14758  2272  4523 10848  8956 20263  8539 17239 15578 10496
11405, 5924  8749  1063 12393 12311   956  2765 20443 14765  6557
11412,14453 15558  5881  5606 16820  2088 20242  3431  8573  4910
11416,13237 14395   360 18381 13139  3885 10264  2740 12563  2674
11423,17586   586  1898 15301  2274  4549  8892 14149  7197  9229
11431,17709 17947 14434  2090 17281  6971  9007 11006  9183  3650
11444,16820 11070  2780  5881  7009 15558 19555  9291 12599  9705
11459, 9001 16779 16153  9788 14839 12833  5370   471 17188 14435
11487,19929  5020 13435 12765 20359  8437  4768 10089   508 16484
11492, 4743  9231 12075  2508 12623 16521  6408 18404  1060  1898
11497,16379 20548 11369 15511 19950 13592  1856 13426  5968 14535
11506, 2561  7174   235 18051 13105 17928  4881 18146 18794 18897
11514, 4954  2980  4301  3698  7889 16433  3001  7989  6823 12426
11524,15301  9157 14134 12851  1944 15235 13570 13747  7256  6006
11547,16820 11070 20268  5100  7009  2780 10250  9826  2912 17034
11587, 5606 16601  2780  3463 14826 10848  7506  5100   648  5881
11595, 1944 12550 15778  8725  8356 16812 14134  4347 19621  4029
11599, 9205 12919 17138 10910  7133 19850  1329 14313 15783   149
11636,18615  4710 14375  9441  1473  7931  4642 10618  7739 13592
11638,12744  9473  4253  3493 20268 13973 16732 12395 18856  2551
11655, 8138 10269 12075  3855  4743  1898 18361 17200 16457 14907
11661,14758  6892 18266 15578  8956 16471  3347 12563  7485  4106
11679, 3802  5924 19590 13385 13542 15935 15498 18191  6557   956
11686,  541  9705 13101  3431  5606    80  2674  2970 11070  2780
11740, 3410 20120 16080  4998 20213  9003 10367  8709 10992  1357
11761, 3001 15893  4301  6823   797  7989  4954  1591 17114 15542
11765, 3885 13368 13139 15578 17239 10250  9705   573 11107   541
11775, 6435 14604  3077  7430  2085 17709 17281 11006  8692 19284
11785, 8956 13980  2740 14591  6253 12563 13237 17239 18728 14395
11803,13006 13990  9804 11474 20145  2132   216  5881 14904 19075
11805, 8749   956 12075 20242  1898 12393  9231  9441 13542  7645
11875,  663  9246  8047 17663  6672  9834  9473 19969 18824 12071
11889,12931  3860 13670  8167  1300 19462 14022  8017  3624  8356
11933,15578  8956  2272 13139 13237  3885 13980  2674 18096 12436
11945,15312 17764  9060 11654     6  3413  3919  2212 14679  2186
11958, 2132  9804 17657 14509  2090 10691 14904  4839 10977 19075
11960,10269  6823  3698 20169  9913 15750  3001  4954 14322 18418
11993, 6971 19191  5167  1199  6379  9919  1023  7889  4506  3264
12012,15931 14583 16024 14453 12674  3192 11164 14903 17515 10285
12013,15312 12173  7323  9670  9060     6 17764  2212 14679 12295
12014,11369 20497 19950 13592  6577 14535 16494  7989  4812 18615
12018, 2674 13139  3885 17239  9705  8956 15578 20134   541  6253
12027, 5100 12599  3790 16820 15669 15781  9291   660 16601  7153
12039, 2272 10848 20263  8637 14758 20134 18266 17239 16673  1641
12046, 8749  2765  8045 20242  4743 18404  9003 16973 14765  7544
12049, 6925 20371  4526  5674  7436 19091 19352  4087 16465 15864
12081,20169 16866  2088  5881 15781 10013   797  1111 12639 19555
12082, 5881    80 11070  2780 15770 10013  9291  2117  5606  2970
12086,14765 18418 19243  2765  8749 13123  4052 11257 20242 17276
12090, 1897  8296  8486  1821  2591   836 18504  2748  6564  6780
12107, 1830  6925 20371  5674  3535  7436 19352 19091  1041  7000
12114, 4013 16820  2912 15669  9291  8304 10112 12639  9394 18446
12123,17663  3961  9246  8047 12071 15988 10834 18852 17635  9473
12126, 4720 18991  8145  1713 11393 10596 17530  4954   463 18875
12127, 5606 10269  7506  2780  7153 15204 14826  4910 10848 16820
12129, 4812  5746  3961  6672  9246  3242 13202 20213 19486 10367
12133, 8749 12311 20242  2765 20443 14714 13542  1063  4052 11257
12141, 8956 15209 14591  6253 14395 15578  2740 18728 12563 13237
12145,10848 14826  5606 20172 16494  7506  8491  8539  8145  4910
12147, 2561  7134   235 15682 13105  7174 17928  4881 18051 18146
12152, 6433 20461  6971 17530  6732 14659  2090  1849  1951 20135
12170, 1482 17203 17926  7394  9007  1144 10636 17247  2317  8424
12178, 4369 14907 10201  1476 14443  4774 18709  9229 15029   898
12182, 8356 17200 13941  1944  4543  8138 14547  4347  6695  8890
12189, 6253   573  1746  3885 13980  8956  2674   541 15578 13139
12203, 2508  2423 14907 16521  9003  3022 12931  4743  7544 19462
12205, 3001  4301  7989 15750 16673 14360  9984 12910 17114 13129
12209, 4743  9003 12075  2508    56  7544 11759   405  8045 12623
12232,10848 20172  8491 14826   411  8145 20134 17584  7506  2272
12242,10930 18763  7131 17131  1357  9392  8838  2085  1180  9441
12272,17415  2931 12325  5842  1499 14823 14701 14889 13177  3259
12275, 1357 18963 18763 14547  1828 10930 13941  1710 13022  8838
12278,15410 12622 13731   222  6093   316 12927 10591 17699  9278
12304, 1830 20371  5674  6925  4526  3535  1041 11282 19091  7000
12312, 2674 20134  5606  9705  3885   541 10848 17239  2997   648
12316, 8749 12393 16973  2765 20242  1063 12311  7811 20443 11257
12319, 2186 16861 10926 12173 19205  3413 18026 15543  2212 15312
12339,12765  6220 20135 14659 11740  1951 20461  5020  6971 13435
12350, 6971  3001  6220  7889  8437 15090 17281 10089 13435  2980
12362, 8749 13980  5924 14395 15578 13237  1063 12311 14591 15209
12369, 6672 12071 14758  9246  3961 17663 19662 10834 15185 17635
12401, 5576  2088 11070 15558  2674 14453 13188 14395   541 12599
12436,15558  9441 16583 18615  2132  9804 14453 18575 14509 19555
12445, 2132  1056  9804  5739 10913 14509 10977 17657 10691 18575
12447, 8885 14827  1199  5640 13941 19173  4506  4779 14547 19191
12449,10346  7544  7321  1947  9672  6776 19340 16673  1698 16303
12460, 8956  3885  2674  6253 13980   648 17239  8767  9705 13237
12489, 3001  4954 18418  2980 19305  3698  7989 14662  4301 14360
12496,10596 18991   752  9752  8160  2081 10293 12488  8360 13535
12501, 8956 17239 15578 13237  3885 13980 14758 11107 14591 18266
12508,13237 13980 13139  3885 14395  2674  6253 11107 14591   360
12516,11286  5700 10446 12472  1640 18376   820  1246 14017 17383
12550, 1375 15235 14877 17035  8703 12279  8889  1941 20423  8180
12558,14758 18266 18096  4106  7485 17774 12990 13216 19055  2873
12565, 5606  8767 16820  2780  2674  2930 16601 11107 10848  8953
12566, 7989 10833 12910  2980  1698  4301  4695  9346 14714 10137
12570,10089 20532  5485 16484  5722  8437 12765  9491 11157  2203
12579, 9984 14662  4301 17114  9346 10957  2980 16673  3698 10137
12584, 9246 17635  6672  7961  2551  8047 17663 12071 19969 10834
12588,14758  2272 19055  4106 20263 17774  7485 18617  2873 11638
12627, 5881 16820 13550 15558 17918 12599 10013 15413 13006  5100
12633, 9003  4743 18404  9231 13670  7544 12931 16708 12623  2508
12647,19075 19305  9477  4212   830  5023 19466 12075  6433 14659
12652, 2272  2132 14758 18266 16866 17239 14904  4523  9804 20169
12653, 1641 15090 15781 10706  5359 10269  5100 20169  8539  5606
12668, 4743 16521    56  6606  8600  2730  5631 19852  6131 17576
12677,16820  2674 11070  3885 13139  2780  8956 10250 11107 13237
12688,  868 10848  4949 14826  5606  1111  7506  2997 20172  1422
12704,10848  5606 14826 20172  8145  8491  4910 12510  2497 16494
12734,12173 19205 15312  7323  9670 17764 18289  9060  2212     6
12740, 1714 20169 15090 16866  2272   797 14826 20172  4058  3551
12762, 8356  4743 17200  1944 18361  4148  1898  3855  8169 11133
12772, 4301 17114  7989  4089 12910 14662 14360  9346  5947 13154
12784, 2980  3001  9804  2132  7889 19991 16583 16673  4839  3698
12788, 8956 14758 13980 10496 13237 18266 12563 17239 17597  6892
12789,10848  2497 20172  8491  2272   411  5606 20263  1111  2873
12801,14826  5606   797 20172  1111  4910 20169  8539 12510  1714
12802, 4347 12129 15843   535 14134  6343  6139  1849  6006  9571
12815,14758  2873 18266  2272 12436  7485 11638 12990  6103 19662
12816,20169   797 12639 16820 10706 16601  5100  1714 11070  1111
12824, 8749 12393 19243 16973 20242  4052  3648  6620 13542  7811
12832,14758  2272 20263  8956 10019  4523  9205 17239 12919 15578
12844,19733   913  8498   956 12393 18464 15360  2765  1525  2887
12850,12075  6776    56  9229  2508  4800  3855  7197   405 20329
12855, 2336 18763 14826  1111  5606 10711 14213  4910  8491 10930
12880,17663 15988  8047   663  6672  7961 10834 17635 19969  4672
12892,17239 13237 14395 14591 12563  3885   360 18381 18728 10264
12917,  508 10089  8437 16484 12507  3304 19624  2134 20163  6496
12929, 8956 15578  6253 13237  2740 14395   360 17096 10496 18381
12943,10834 17663  9834 18824 19969 18856   663  6672  5965 19825
12953,15578 11070 16820  7009 17034  5606 17239  6253 10828 11943
12966, 5881  2088  8573 15770 19075  3418 12559  3410 19555  7312
12969,20172 14826  8491  7506  5606   411   868  3830 20134  8145
12973,12173 15312 16861  3919  7323 18057 19205  9670  9060  6197
12984, 9441  2508  6985 10930 18254 10005  9530  1710  9051  4743
13003, 9705  3885 17239 11107   648 13139  8767  8956 10250  3431
13008, 8885  1710 18059 19173 16297  1828  8456  9441  7131   520
13053, 9246  4253  3242 17635  2551  3961 12071 10834 17663  9473
13071, 5100 10706 16866  1641 15090  7163 12599 18421 18332 20169
13091,14758 18266 12436  2873 13216  2272 17597 10496 17239  7989
13093,12882  3189 19471  1384  2357 16361  1724  3748 18617 19550
13104,15578  8956   381 10496  7111  6892 20268 16471 13452 12563
13112, 4106 11196  5089 10684 18672 20152  6494 14758  2891  8377
13113,  956  9913  4013  7153 19838 14668 12162 14097  8169 19733
13136,14826 10848 11943  7506 20172  4910  1422  8491  4401  5606
13163,18440 11070  2674 13708   541 16820 11896 18074  5881 12599
13172, 8356  8138  4743 18830  8169 12075  4543 14907 11759  2508
13175, 1357 10930  4998 18059  3410  4812 16297  6577 13734 17166
13212,18830  6695  7256  4347  3600  8725  8173   770 13570  4549
13235, 8248 12931 10738  1322  7870    73 14430 19556  3944 18093
13252,20263  2272 18266 13216 14758 10567 19662 15474  7485 10848
13259,15360 17780 16451  8169 15471 14149 15458  6577 18763  9229
13265, 2740  6892 15578 17096 15209 12563  9974 10496 14758 16509
13274,17663 10834   663 19825  9246 18856  4672 19969  9834  6672
13291, 2132  9804 14509 10691  6093  3685 10567 14615  3173  8828
13330, 4743  9231 12075  9003  4800  1898    56  6776  8045  4839
13333, 1180 17530 17131 10259  4467  5657  9183 11176  1849  6139
13336,13237 14591  6253 17239 18728   360 13139 11366  2740 18381
13346, 3190  2439  1382  5928 15209  9061 14527  2740 13006  3011
13356,  956  5924 13542 17780 14097 16451 15360  9913 12393  4603
13363, 9804 16583 10691 13622  8112 19008 19305   394  5023  6433
13369, 6971 14904  2132  9804 16583  6220 20461 15090 14509  5023
13381,19570  9738  5192 13115  5801  9833 12322 18804 17226 16115
13399,12919   553  9205 16274 16460  3150 15915 11211 14313 19396
13409,20371  4526  5674  5778  1041  7000 11282  9430 11722 19775
13411,10089  5020 11740 16484  5722 20532  3304 20359  8437  6823
13422,10496 12718 20287 11896  3001  8229 10041 14322 16471 13980
13427,15312 11654  9670  7323  3413  9060 18289 17764  2186 19205
13440,17984  2272 11638 18266 15474 19602  1591 13216 14008   797
13444,18615  4710 14375  9441 19858  1473 13043   456 10618  1012
13449,10496 17928   953 12963 18146 11896 13368  5796  4881 18897
13454,18266 14758 12436  4106  3347 20037  7485 18096 17774 11638
13484, 3992 17758 15161 20215 16682  6738 12057 13458  2265 15254
13496, 6971 17281 13435  1849 11006  9183  1180 15868  9259  8378
13512,  877  4467  1180 14012 17530  9183  4248 10259 11176 15090
13522, 1710 18059 18404  9441  2508  7931 18763  7131  4743  9003
13529,  648  8767  2674 11107  2437   541  2780 10848 20134 16601
13543, 5924  8749  9963   956 12393 13542 12674 11233 10100 12906
13578, 9003  9231  8045 18404 12075 18361    56 14907  7544 16708
13596, 9246  6672 15988  9473  4672  8047 12071  9834 18824  1992
13602, 7416 17241   548  6223 14370   724 10745  9882 12008  1513
13606, 5485 17586  8437   579 10089 11740 18490 15942 12507 12765
13622,13980 15578 13237 17597 12563  6253 17239 10496 14591 18728
13632,13550 15558 10013 14453 12599 15413 19555 20242  4965 16820
13633, 1111  4910 10269 14826  7545 11943  8866 20169  3698 16866
13643, 4743  8138  2508  4148 12075 17200 14907  8169  1253 11759
13645,  648  2780 17701 15413  1719 11070  7728  5100  2997 13894
13653, 5846  5031 13980  3403 20268 14591 17096 12563 15209 14994
13658,12599  5100  4965  8749 12393  2912 19398  3790  2765 17334
13663, 2132 12075  4743  9804  1357  9231 16521 18361  9003 17657
13668, 2272 20263 13216  6103 18266 15474 14758   411  5572 10848
13701,14213  1473  9441 13043 19858  4710 13592  1012  5443  4642
13704, 1066 15347  5020  8928 18335 11407  2247  2203  1730  3689
13713,16731  1713 11393  1712  6971 17281 16298  2336  1023  8608
13715, 2740 17096 13980 16509  8956 11366 12563  3190  7059 15578
13729,10848 20134 20172  8491  8047 14826   411  9635  8145  4482
13731,16820  5100  1719 12599  9710  3644 18875 11070 11850  3790
13753,15570 20025 11914 12182 19929 19783 10086  9537  6294 15806
13774, 8356  4549 15301 18361  8138  7256 17200 14134  4148 18830
13786,12393   956  8749  5881  2765  9963  8275 14765  5924 12311
13793,15090 17701  4058 12721  9291  5359 17918  4765 18120 18421
13804, 2404 20131 14869 12568 16493 10031 12165 18742  3754 12030
13810,18266  2873 20263 18096 12436 14758  6892 10848  9246 13216
13816,20172  2272 18266 20263  8491 12436 18096 11638  2497  6103
13819, 9441  1473 18615 14375  5443 14765 18254 19858 13592 10691
13820,10848  5606 14826 20172  1111  7506  8491  4910   648  2997
13843, 1746  8767  5881 16973  3431  2674 16820  5606  7009  2780
13871,12173 16585 15312  8985  2869  5878  9060  1698  2186  3919
13883, 8047  2272 20263  6103 18096 18266 13216 15474 10567  1591
13885,12906 12674  3192 16024   913 14583 10285  2887 13972 10081
13886, 2674   541 10250 11107  2437  7009  8767  1746  8956 17239
13893,13006  2367 15907 17826 11407 12393 20555   216 20362 11070
13912, 5606 12639 11070  4910 14826  5100  2780 10269  7009 16601
13914, 8956 14758 12563 15578 16471 13237 10496 18266  6892 17597
13916, 9183  2489  1849  3304  5722 17247 17530  7272  2090  3021
13928,12718  3001  1231 11257 15495  4954 18899  5031 14765  3403
13938,14826 10591  8885 10848  1710 11369  4910  1357  5606  1111
13940,16583  1641 10691  4839  8112 15781 14904  4026 16866  3551
13942, 9231  2508  9003  6776  8045 12075 16521  1060  6408 18404
13945,17203 18440  1144 14255  7394 12718 18875 15781 14994 17701
13954, 4013  5606 10848   648 19838 20172  7506 20134 14826  8145
13964,10654  4986  8426 14354  7932   975 10838  4552  2098 18478
13970,19462 18404  7544 12931 11882  3860  9003  2236  1060 12623
13971,16583 10618 18615  9804 10977 14375 13592 19858 10691  1473
13997,17709  9288  2062  2090 17281  6971 11741  9007 17774 11006
14019,14547  8885 13941 13022 15716  8890  6489 18578  4779 14827
14027,12173  3413 12295  2212  3212  3919 18026 15633  2026 16585
14048,11369 15410 18876 15542 14826  1111  4910  1714 17281 13731
14071, 8466  9003 15050  6408  4743 12623  7544  9231  8045 16521
14085,12674 15931  3192 16024 12906 14583 17897 16998  4941 11164
14088,17663  9246  9473 10834  2551 15988  3242 19969 14147  9834
14090,14826 10848  4910 11943 10269  8145 16866  1714  5606   797
14094,16460 10910 16274  1329 11211 11870 15783 14837  1886 15915
14107,19075  9804 19305  2132 18743  9477   387  2665   830  5429
14119,13006  5881 13034 12599 17826 11474 15767 10807 19398 17918
14122,17663  9246 10834  9473 12071   663  9834  3961 17635  8047
14134,20371  1830 18547  3535  7436 15864 11282 19091 15624 20254
14209, 5924  7811  6557 18191 16451  8749 12393  8275 20443  2765
14219, 2740 15209 17034 13368 16509 14591 17096 11366 10496 12599
14237,17034 10848  5606 20287  3885 10636  2997   648   541  2437
14242,11070  5881  2117 20362 13034  2780  9291 18074 17918 15770
14253,15333 20268 12834 12718  6242  5180 14994 15735  4807  2984
14285,17663 11688  9246 19969 17414 18856  2551   663 10584  4672
14300,17748 17383 12472 18376 10446  8129  1777 18798  1640 16664
14331,10930  8885 18059  1710 16521 14907 19462  2508  2730  1935
14336,14826  8145 11943  5606  4910  7506  1714 12510 10711   868
14341, 3001  4301  6823  2134 10089 15942   508 12507 16905  4359
14346, 9183  1180 10259  6971  1849 19008  6433  3021 17281  6139
14359, 3698  6823  4301  2980 14360 19078 10474  2272 11157 14322
14370,11070 16820  2780  5881   648  2674  8767  2997 11107 14826
14378, 8047  6672 12071 11510 17635 10577   724  7416  6624 14572
14380,15185 20263  2272  6672  9246 12071 18096 12436  2873 17663
14391,10269 20169 10591 16905  1714 15542 16379 15781  3698  3001
14449, 4720  4834 12119 10019  1656 13593 19008  4202 10438 17281
14453,11740  4089 11157 20532 11715  5020 12507  6433 12765 10089
14471, 9007  7989 10833 20497  9392   520 19556  1710  9984  9441
14474,20371  1830 16465 18547  5674  3535 19352  5778  7436 19091
14475, 5924  8749  1641 20242  1063 12311 15498  9963 12393 16451
14485, 5924  8749 11233 15498 12311  1063 14714  8275 12393 19243
14505,18824  5355  3010  3575 12656 15099 17578 18471 13609  4123
14518, 1698  3685  2132  6433 16583 20150  6220  2980   358 10691
14528, 3471 16398  4672  2343 12766  3926  1992 13673  3798 17744
14529,12622 16494 18876 10591  2518  6918  8452 13731   222  4566
14532, 1180 17530 17131 11176 14012  6139  1849  4467 15646  9183
14546, 5700 17748 18376 10446 11227 12472 18798 17383  9521  1640
14549,15931 12906   913 12674 14583  3192  3855 14903  2887  6453
14571,10300 17276  2997  3880 12393 13678 12718  7147  6077 14765
14580, 8956 13980 15578 13237 18381  2674 11107 10264 14395 18728
14597,14758  2090 12436 19624 20263 13216  5296 10848  2085  1591
14598, 8047  3961  7416 15185  6672  9580  6624 17241 12071 10577
14621,15312 12173  9670     6 17764  2212  3832 14679  3212  9961
14629,14758  3001  9231  8956  9003 12075 12436  2508  2272 20263
14637, 2497   411  8491 16502  4401 20172  5572  6103 10848 14277
14638, 4858 11320  9721 12831   103 10050 16917  9408   289  8161
14659, 1111  7506 11943 12510  5606   868  8866 10848  8539  8145
14664,18743  3551  7889 17200  8539  4026 10742 12721 15781  8169
14685,10848  2272 14758 18266 17239  4523 20263  8956 10496 15578
14702, 8138  8356 18361  4148  1944  6695  4543 11074  2508 18830
14704, 8956  6253 13237 14591 15209 17239 14395 18728   360 17096
14722,10848  8491  2497 14826  4949 11943  7506 20515  1422  4910
14777, 2272  1111   797 20172 14826  2873 18096 18266   411  4910
14786,12639 12599 20169  3790 16820 10269  1641 18332  3551  9291
14790, 1641 12721  4058  4026  8539  3551  2164 16866 19254 17203
14793, 1111 10848 11943  5606 14826  1422  4949  4202  7506 20172
14794,10834 17663  9473   663 18856 19969  9246  5149 15988  6672
14801,1746  573 7092 5903 9712  778 7619 9624 8481 6813
14805, 3698 14134 15750  8356  7256  4301  8138 18830  6672 13570
14816,12910  4301  7989  6823 14360 16673   508 14662 17114  2980
14822,13368  2997  5606 14758 18266   667  9941  3347 20169   797
14824, 1180  6823 17984 11006  2090  6139 14322  6442 15868 10259
14825,19624  2085 10089  5020  8437 20532 20359  1023 14659 12765
14868, 5924 15498 13542  4743 16451  8749  4603  5649  9003 12311
14893,18440  5765 10496 13452 12425  8956 17926 15578  2641  8229
14899, 6081  5555 12302 19312 14283 12428 15945   651 19278 17922
14905,10269   797  1714  4910 10706 16866 20169 14826 11943 10848
14915,16083 15750  4954  3698  7989  4301  1290 17114  6823 10346
14924,11006  2090 10259  6220 17281  3650  9183  1849  2085 17530
14925,14758 18266 20263  6892 19662 18096 17774 12436  2272 11638
14965,10706 15781  4026 20169  1714  4058  1111 18421 19602 12639
14966,  405  1687  1502  9508  2897  3698 15750 13402  7904  1290
14968,12718 17040 14255  3644 12834  5846 15735  2317 14994  3403
14978,15090  4058 16866 10269   797 10706 19602  3551 20172 20169
14992,20242  4965 14765  2765 16973  8749 19243 12311  1063 13542
14993,17247  4954 17281 19991  9392  3001  2336  3698 11006  6971
14997,19340  2508  9003 12931 18404 12623 16521  6408 16708  1060
14998,12927 17699  9429   624 13024  6317 13592  5304 15410 19782
15009, 5606  9941  5100 10250  9705 14826  2674  9291   648  2912
15030,10496  8956 15578 19662 14994 20268 10636 12718 13980  2317
15042,  797  5100 14826  3519 15204  1641 20167 12510  6444 15900
15043, 9246 17663 10834  7416 15185 11510 17241 18852 10577   663
15047,13980  8956  5881 12599 15578 16820  2740 15209 17096 14591
15048,12173 15312  9670  7323  9060     6 17764  3413 18289 16861
15059,15209 11366  3190  5928  1494  9061 17096  1260 16471 13980
15093, 3403 18418  7920 10300  9681  9913  5031  5846 16338  1909
15097, 4743  8709  2508 14430  8045  1060 19340 18404 16708 18599
15098,10848 14826  8491  5606 20172 16494   411  2497  6823  2272
15104,12162  6716 14247 17524  5924   660 13542 19733 15498  4603
15106, 8749 12393 19243 13542  1063 13424 20443 15498  4603  4052
15140,12436 18096 20263  2873 15474 10848  1591 13216 18266  4482
15142,10848 14826 20172  8145  8491   868  5606  2497  4910 10711
15163,16673 10481  4301  3001  8640  3424 13154 17114  2989 15942
15181, 2928  4552  6811  8894 18125  7932  8074  2098  3650 18478
15183, 8437  9804 16583 14904  2980  6220 11286  2006 20461  6971
15191,12311  4052 13123  1063 20443  5924  3648  6620 10300 20468
15193,13022 15716 10625 20435 18763  1302  8885 11297  5167  5640
15210,15090  8749 12436  8539 15498  4058 18421  4743  5668 14714
15211,19075  4745 14904  1020 12162   394  9477  5429 19305  5023
15220, 2272  2873 14758 18266  6103 19662 17239 15474 10567 10848
15226,20242 14765 12311 19243 12393  8749 20443  2765  4052 17154
15242,14907 16521 18361  8356  2508 16708  4743  8138 17586   628
15243,14826  4910  5606  1111 16866 10269  2151 10848   797 11943
15250, 8356 17200 15341  8138 15886 19814  2159  4148  4743 11133
15259, 8956 13980 15578 17239 14591  6253  3885 14395 18381 13139
15260,13980 11366 17096  6892  2740  8956 15578 14591 16509  3190
15276, 9007  6971 17247 19624 17281  3001  4954  9392  6220  5892
15289,14765  8749 16973  1063 12311  5924 20443  4052 11257 12164
15293, 8047  7416  6672 12071 17635  3961 17241 15185   724 14370
